HotelID,LocationName,LocationAddress,chain,chain1,chain2,chain3,chain4
1212485,HOLIDAY INN EXPRESS,3308 US HIGHWAY 259 N,1,1,1,1,1
1212489,CANDLEWOOD SUITES,10025 MAIN ST,1,1,1,1,1
1212494,HOLIDAY INN EXPRESS HUNTSVILLE,148 INTERSTATE 45 S,1,1,1,1,1
1213547,HOLIDAY INN EXPRESS HOTEL & SUITES HEARNE TEXAS,1645 S MARKET ST,1,1,1,1,1
1213805,HOLIDAY INN EXPRESS HOTEL & SUITES,3001 AVENUE F NW,1,1,1,1,1
1214455,WORLDMARK NEW BRAUNFELS,1546 GRUENE RD,0,0,0,0,0
1214715,HOLIDAY INN EXPRESS & SUITES,8703 E R L THORNTON FWY,1,1,1,1,1
1214792,BEST WESTERN,18032 MCKAY DR,1,1,1,1,1
1215964,BANDERA LODGE MOTEL,700 STATE HWY 16 S,0,0,0,0,0
1216745,CANDLEWOOD SUITE,506 HIGHWAY 332,1,1,1,1,1
1216777,HOLIDAY INN EXPRESS HOTEL,5321 JOHN BEN SHEPPERD PKWY,1,1,1,1,1
1216780,HOLIDAY INN EXPRESS & SUITES,850 INTERSTATE 20 E,1,1,1,1,1
1218038,MARRIOTT DALLAS/ ADDISON QUORUM,14901 DALLAS PKWY,1,1,1,1,1
1218737,LA QUINTA INN & SUITES,930 NORMANDY ST,1,0,1,1,0
1218848,HYATT PLACE - GARLAND,5101 N PRESIDENT GEORGE BUSH HWY,1,1,1,1,1
1221539,BUDGET MOTEL OF AUSTIN,9220 N I H 35,0,0,0,0,0
1221544,BUDGET LODGE OF IRVING C STORE,110 W AIRPORT FWY,0,0,0,0,0
1222279,DRIFTERS RESORT,4401 HIGHWAY 35 S,0,0,0,0,0
1224950,"112 ACADEMY, LLC",112 ACADEMY DR,0,0,0,0,0
1225697,RAMADA IAH,6115 WILL CLAYTON PKWY,1,1,1,1,1
1227262,THE MEADOWS,2203 UPPER LIVEOAK,0,0,0,0,0
1228497,MUSTANG TOWERS,6109 STATE HIGHWAY 361,0,0,0,0,0
1229785,BEST WESTERN SAN ANTONIO EAST INN & SUITES,8669 INTERSTATE 10 E,1,1,1,1,1
1230324,BAYMONT INN AND SUITES,3913 FRANKSTON HWY,1,0,1,1,0
1231174,SAIDA TOWERS III,410A PADRE BLVD # 402,0,0,0,0,0
1231318,LQ INN & SUITES,1010 W COMMERCE ST,1,0,1,1,0
1234770,WESTERN SKIES MOTEL,800 W 2ND ST,0,0,0,0,0
1235465,CANDLEWOOD SUITES,2904 TUTTLE BLVD,1,1,1,1,1
1235593,COMFORT INN & SUITES,801 JOHN BEN SHEPPERD PKWY,1,1,1,1,1
1235598,HAMPTON INN & SUITES,400 MADISON AVE,1,1,1,1,1
1235671,COMFORT SUITES,5034 N DESERT BLVD,1,1,1,1,1
1235784,HOLIDAY INN EXPRESS & SUITES,2370 HIGHWAY 36 S,1,1,1,1,1
1235896,HILTON GARDEN INN,220 E GRANDE BLVD,1,1,1,1,1
1236032,DRURY INN & SUITES SAN ANTONIO LA CANTERIA,15806 W INTERSTATE 10,1,1,1,1,1
1236196,LONE OAK RANCH & RETREAT,8484 S FM 372,0,0,0,0,0
1236214,LA QUINTA INN & SUITES FORT WORTH EASTCHASE,8250 ANDERSON BLVD,1,0,1,1,0
1236291,HAMPTON INN,3135 E MAIN ST,1,0,1,1,0
1236706,SUPER 8,10130 ALMEDA GENOA RD,1,1,1,1,1
1236730,HOLIDAY INN EXPRESS & SUITES GALVESTON BEACH,3228 SEAWALL BLVD,1,1,1,1,1
1236786,LA QUINTA INNS & SUITES,721 FM 1489 RD,1,0,1,1,0
1237114,COMFORT SUITES ARLINGTON,411 ROAD TO SIX FLAGS ST W,1,1,1,1,1
1237172,COMFORT SUITES HOUSTON NORTHWEST - WILLOWBROOK,8155 N SAM HOUSTON PKWY W,1,1,1,1,1
1237243,HILTON GARDEN INN OF AMARILLO,9000 W INTERSTATE 40,1,1,1,1,1
1237845,COMFORT SUITES,3101 W DICKINSON BLVD,1,1,1,0,1
1237870,CRYSTAL SUITES,12962 SOUTH FWY,0,0,0,0,0
1237904,COMFORT INN,6350 DIRECTORS PKWY,1,1,1,1,1
1238392,SEABREEZE BEACH RESORT INC,5400 GULF BLVD,0,0,0,0,0
1238738,HAMPTON INN,2607 W HIGHWAY 90,1,0,1,1,0
1238812,BEST WESTERN,915 LAMESA HWY,1,1,1,1,1
1238899,HOLIDAY INN & SUITES,2199 HIGHWAY 59 E,1,1,1,1,1
1239004,SCOTTISH INNS,2600 GATEWAY DR,1,0,1,1,0
1239035,CANDLEWOOD SUITES,7103 N NAVARRO ST,1,1,1,1,1
1239598,BUDGETEL INN & SUITES,307 W MEXIA HWY,0,0,0,0,0
1239755,CANDLEWOOD SUITES TEXARKANA,2901 S COWHORN CREEK LOOP,1,1,1,1,1
1307578,LA QUINTA INN & SUITES #6185,6003 WOODWAY DR,1,0,1,1,0
1307618,COUNTRY INN &SUITES,1560 S INTERSTATE 35,1,1,1,1,1
1307636,KNIGHTS INN,5000 INTERSTATE HIGHWAY 30,1,1,1,1,1
1312391,RIDGE MOTEL,2602 W WALKER ST,0,0,0,0,0
1312395,TEXAN INN,3030 W WASHINGTON ST,0,0,0,0,0
1353074,FOUR POINTS BY SHERATON SAN ANTONIO NW,6809 N LOOP 1604 W,1,1,1,1,1
1368112,EXECUTIVE INN & SUITES,17707 FM 1488 RD,0,0,0,0,0
1382094,FAIRFIELD INN & SUITES WEATHERFORD,175 ALFORD DR,1,1,1,1,1
1382102,COURTYARD AUSTIN NORTH,12330 N INTERSTATE 35,1,1,1,1,1
1382143,LAQUINTA INN & SUITES,110 S SONOMA TRL,1,0,1,1,0
1382269,COMFORT INN NEAR SEARWORLD,8731 STATE HIGHWAY 151,1,1,1,1,1
1382347,HILTON SAN ANTONIO AIRPORT,611 NW LOOP 410,0,0,0,0,0
1382355,HOLIDAY INN EXPRESS & SUITES,1521 INWOOD RD,1,1,1,1,1
1382363,REGENCY INN & SUITES,7700 WILL CLAYTON PKWY,0,0,0,0,0
1382364,LA QUINTA INN & SUITES LIVINGSTON,402 US-59 LOOP S,1,0,1,1,0
1382444,HAMPTON INN & SUITES ARLINGTON NORTH,2200 BROOKHOLLOW PLAZA DR,1,1,1,1,1
1382446,HOLIDAY INN EXPRESS HOTEL & SUITES,1900 S CEDAR RD,1,1,1,1,1
1382728,HOLIDAY INN EXPRESS & SUITES,300 KILGORE DR,1,1,1,1,1
1382735,HOLIDAY INN EXPRESS,31380 FM 2920 RD,1,1,1,1,1
1382752,BEST WESTERN ORANGE INN,2245 HIGHWAY 62 S,1,1,1,1,1
1382867,HOLIDAY INN EXPRESS,1007 N HIGHWAY 67,1,1,1,1,1
1382896,NEW CANEY INN & SUITES,22033 US HIGHWAY 59,1,1,1,1,1
1382899,WOODSPRING SUITES-KATY,121 BAKER RD,1,1,1,1,1
1382903,COURTYARD BY MARRIOT,6400 OVERTON RIDGE BLVD,1,1,1,1,1
1383089,BEST WESTERN PLUS SALADO,10825 S INTERSTATE 35,1,1,1,1,1
1383144,HAMPTON INN & SUITES,2624 W COMMERCE ST,1,1,1,1,1
1383455,HAMPTON INN & SUITES,2010 S DUMAS AVE,1,1,1,1,1
1383472,WOODSPRING SUITES-BAYTOWN,4624 EAST FWY,1,1,1,1,1
1390022,AMERICAN INN & SUITES,1410 AVENUE F NW,1,1,1,0,0
1390173,SPRINGHILL SUITES SAN ANTONIO AIRPORT,514 NE LOOP 410,1,1,1,1,1
1390276,BEST WESTERN PLUS SEABROOK SUITES,5755 BAYPORT BLVD,1,1,1,1,1
1390563,LA QUINTA INNS & SUITES ALLEN AT THE VILLAGE,1220 CENTRAL EXPY N,1,0,1,1,0
1395099,LAKE BASTROP PARKS,375 SOUTHSHORE RD,0,0,0,0,0
1395108,HILL COUNTRY COTTAGE AND RV RESORT,131 S RUECKLE RD,0,0,0,0,0
1396100,LA QUINTA INN & SUITES,5800 QUEBEC ST,1,0,1,1,0
1400499,MISS MOLLYS HOTEL-STONEHOUSE BED AND BREAKFAST,2401 ELLIS AVE,0,0,0,0,0
1409043,BEST WESTERN TEXOMA HOTEL & SUITES,810 N US HWY,1,1,1,1,1
1413135,EXECUTIVE KEYS CONDOMINIUM,820 BEACH ACCESS ROAD 1A,1,1,1,1,1
1413499,COMFORT SUITES,1210 US HIGHWAY 259 N,1,1,1,1,1
1421292,CANDLEWOOD & SUITES ABILENE,3050 CATCLAW DR,1,1,1,1,1
1421297,CANDLEWOOD SUITES,1024 S LAREDO ST,1,1,1,1,1
1438720,TOWNE PLACE SUITES LEWISVILLE,731 E VISTA RIDGE MALL DR,1,1,1,1,1
1438752,EMBASSY SUITES HOUSTON ENERGY CORRIDOR,11730 KATY FWY,1,1,1,1,1
1438792,BEST WESTERN,301 US HIGHWAY 90 E,1,1,1,1,1
1438818,HYATT _MARKET STREET THE WOODLANDS,9595 SIX PINES DR,1,1,1,1,1
1438859,COURTYARD SAN ANTONIO,11605 STATE HIGHWAY 151,1,1,1,1,1
1439264,COURTYARD BY MARRIOTT,750 N INTERSTATE 35,1,1,1,1,1
1439913,LIBERTY HOTEL,205 S CADDO ST,1,1,1,1,1
1440346,COURTYARD WICHITA FALLS,3800 TARRY ST,1,1,1,1,1
1440365,SLEEP INN AND SUITES,2475 NORTH FWY,1,1,1,1,1
1446625,ODESSA MOTOR INN,2201 E 2ND ST,0,0,0,0,0
1449336,RESIDENCE INN AT CASCADES,6600 CASCADES COURT,1,1,1,1,1
1450886,SUITES AT SUNCHASE,1004 PADRE BLVD,0,0,0,0,0
1457662,CANDLEWOOD SUITES-PLANO,2401 E PRESIDENT GEORGE BUSH HWY,1,1,1,1,1
1459864,QUALITY INN,702 W US HIGHWAY 79,1,1,1,0,1
1462022,RED ROOF INN,6624 INTERSTATE 27,1,1,1,1,1
1463556,MONTERREY MOTEL,15705 S PADRE ISLAND DR,0,0,0,0,0
1465000,HOLIDAY INN EXPRESS-UVALDE,2801 E MAIN ST,1,1,1,1,1
1465002,HOLIDAY INN EXPRESS,1932 S DUMAS AVE,1,1,1,1,1
1465007,HOLIDAY INN EXPRESS,220 RELIANT DR,1,1,1,1,1
1465029,HOLIDAY INN EXPRESS HOTEL AND SUITES,7140 EASTEX FWY,1,1,1,1,1
1465047,CANDLEWOOD SUITES BAYTOWN,6126 GARTH RD,1,1,1,1,1
1465068,HOLIDAY INN EXPRESS PARIS,3025 NE LOOP 286,1,1,1,1,1
1465109,HOLIDAY INN SAN ANTONIO NW-SEAWORLD,10135 STATE HIGHWAY 151,1,1,1,1,1
1465151,STAYBRIDGE SUITES FORT WORTH WEST,229 CLIFFORD CENTER DR,1,1,1,1,1
1465226,HOLIDAY INN EXPRESS & SUITES,7935 ARTCRAFT RD,1,1,1,1,1
1467246,BLANCO SETTLEMENT,1705 RANCH ROAD 165,1,1,1,0,0
1467249,CARRIAGE HOUSE FREDERICKSBURG,312 E TRAVIS ST,0,0,0,0,0
1468036,FAIRFIELD INN MANSFIELD,1480 HIGHWAY 287 N,1,1,1,1,1
1468127,LIGHTHOUSE RESORT & MARINA/PARADISE COVE,300 LIGHTHOUSE DR,0,0,0,0,0
1469249,SPRINGHILL SUITES BY MARRIOTT,1101 MAGNOLIA ST,1,1,1,1,1
1469268,REGENCY INN,1301 E CENTRAL AVE,0,0,0,0,0
1469344,WOODSPRING SUITES-TEXAS CITY,11444 32ND AVE N,1,1,1,1,1
1469355,BT HOTEL LAS COLINAS LLC,1001 W ROYAL LN,1,1,1,1,1
1469365,WOODSPRING SUITES EL PASO AIRPORT,3610 JOE BATTLE BLVD,1,1,1,1,1
1473302,THE GOLDEN COVE,2334 SANBAR RD,0,0,0,0,0
1474616,LA QUINTA INN AND SUITES,431 AIRPORT FWY,1,0,1,1,0
1474749,INN OF THE DOVE,1839 FORT WORTH AVE,0,0,0,0,0
1474758,TOWNEPLACE SUITES ODESSA,4412 TANGLEWOOD LN,1,1,1,1,1
1477368,COMFORT SUITES,643 NE LOOP 820,1,1,1,1,1
1477755,BEST WESTERN ATREA HOTEL & SUITES,3635 CROOKED TRL,1,1,1,1,1
1477945,LA QUINTA INN & SUITES BRIDGE CITY,108 TEXAS AVE,1,0,1,1,0
1478088,COMFORT SUITES,323 LOUETTA RD,1,1,1,0,1
1478311,HOMEWOOD SUITES HOUSTON N W,13110 WORTHAM CENTER DR,1,1,1,1,1
1478386,TEXAS INN,1818 N TEXAS BLVD,0,0,0,0,0
1478515,TWELVE OAKS MOTOR HOTEL,3100 NORTHWEST LOOP 323,0,0,0,0,0
1478535,AMERICA'S BEST VALUE INN,3610 BANKHEAD HWY,1,1,1,1,1
1478585,BESTWAY INN,2501 AIRPORT FWY,0,0,0,0,0
1479458,SUPER 8 MOTEL,3909 SOUTH ST,1,1,1,1,1
1479635,RESIDENCE INN SAN ANTONIO,5707 RIM PASS,1,1,1,1,1
1479637,FAIRFIELD INN & SUITES,2117 S 10TH ST,1,1,1,1,1
1479831,FAIRFIELD INN EL PASO,7514 REMCON CIR,1,1,1,1,1
1479908,FAIRFIELD INN & SUITES,6 CASCADE CAVERNS RD,1,1,1,1,1
1479977,COURTYARD SAN ANTONIO,5731 RIM PASS,1,1,1,1,1
1480457,COMFORT SUITES,15112 FM 1825,1,1,1,1,1
1483164,BUDGET INN MOTEL,801 E DICKINSON BLVD,0,0,0,0,0
1484167,SUPER 8,5420 E SAM HOUSTON PKWY N,1,1,1,1,1
1484254,DAYS INN & SUITES,3810 DECKER DR,1,1,1,1,1
1484269,COMFORT SUITES,2806 MILLER RANCH RD,1,1,1,1,1
1484739,SUPER 8,921 S SECOND AVE,1,1,1,1,1
1484938,LA QUINTA INN & SUITES,1405 S HIGHWAY 287,1,0,1,1,0
1485047,COMFORT SUITES,5100 7TH ST,1,1,1,0,1
1485074,HAMPTON INN & SUITES LONGVIEW,3044 N EASTMAN RD,1,1,1,1,1
1485092,BAYMONT INN & SUITES SNYDER,1005 E US HIGHWAY 180,1,0,1,1,0
1485299,FAIRFIELD INN & SUITES SAN ANTONIO NE/SCHERTZ,5008 CORRIDOR LOOP RD,1,1,1,1,1
1485311,COMFORT SUITES,105 KARL KESSLER BLVD,1,1,1,1,1
1485442,BEST WESTERN PREMIER BRYAN COLLEGE STATION,1920 AUSTINS COLONY PKWY,1,1,1,1,1
1485451,SCOTTISH INNS,9120 E US HIGHWAY 377,1,1,1,1,1
1485480,PIONEER RV RESORT,120 GULFWIND DR,0,0,0,0,0
1485541,THE PEACH TREE INN & SUITES,401 S WASHINGTON ST,0,0,0,0,0
1485619,COMFORT INN & SUITES PARIS,3035 NE LOOP 286,1,1,1,1,1
1485688,HAMPTON INN & SUITES,6411 S DESERT BLVD,1,1,1,1,1
1485690,HAMPTON INN AND SUITES,6555 PARK BRK,1,1,1,1,1
1485913,LA QUINTA JACKSONVILLE,1902 S JACKSON ST,1,1,1,1,1
1485914,LA QUINTA INN AND SUITES,1513 OLD BRANDON RD,1,0,1,1,0
1485915,PREMIER INN AND SUITES,3715 COLLEGE ST,0,0,0,0,0
1485920,SPRINGHILL SUITES ROSENBERG,6815 READING RD,1,1,1,1,1
1485945,MOTEL 6,480 E VETERANS MEMORIAL BLVD,0,0,0,0,0
1485974,BUDGET HOST INN,314 N COLLINS ST,0,0,0,0,0
1486005,BEST WESTERN MANVEL INN & SUITES,19301 HIGHWAY 6,1,1,1,1,1
1486008,DBA COMFORT INN & SUITES,400 VILLAGE PARK DR,1,1,1,1,1
1486178,STRATFORD HOUSE INN,2600 WNW LOOP 323,0,0,0,0,0
1486196,COMFORT INN & SUITES,495 W EXPRESSWAY 83,1,1,1,1,1
1486206,MICROTEL INN & SUITES,1175 N BUSINESS IH 35,1,1,1,1,1
1486652,HILTON GARDEN INN ARLINGTON,2190 E LAMAR BLVD,1,1,1,1,1
1488672,COUNTRY INN & SUITES,6702 S BROADWAY AVE,1,0,1,1,0
1488677,MOTEL 6 STUDIO HYBRID,802 N GENERAL BRUCE DR,1,1,1,1,1
1488903,BEST WESTERN PLUS INN & SUITES,2006 KATY MILLS BLVD,1,1,1,1,1
1488925,DAYS INN & SUITES,221 N US HIGHWAY 77,1,1,1,1,1
1490531,HAMPTON INN MANSFIELD,1640 HIGHWAY 287 N,1,1,1,1,1
1490580,LA QUINTA INN & SUITES,3018 CATCLAW DR,1,0,1,1,0
1491766,HAMPTON INN & SUITES,2242 STONESIDE RD,1,1,1,1,1
1493254,PHARR PLAZA HOTEL,3400 S CAGE BLVD,0,0,0,0,0
1493261,CANDLEWOOD SUITES,9015 BROADWAY ST,1,1,1,0,0
1494607,OVERTON HOTEL & CONFERENCE CENTER,2322 MAC DAVIS LN,0,0,0,0,0
1507101,HEBBRONVILLE EXECUTIVE INN,1310 N SMITH AVE,0,0,0,0,0
1508375,AMERICA'S BEST VALUE INN,5500 NE LOOP 820,1,1,1,1,1
1510783,LA QUINTA,1912 S DUMAS AVE,1,0,1,1,0
1510855,EXECUTIVE INN & SUITES,1606 N MAIN ST,0,0,0,0,0
1511925,LA QUINTA INN & SUITES CHANNELVIEW,5520 E SAM HOUSTON PKWY N,1,0,1,1,0
1513517,CANDLEWOOD SUITES,1700 HIGHWAY 146 N,1,1,1,1,1
1513866,LA QUINTA INN & SUITES,1000 DOWDY FERRY RD,1,0,1,1,0
1514154,FRANKLIN TOWN CENTER HOTEL,208 N CENTER ST,1,1,1,1,1
1514188,BEST WESTERN,900 W US HIGHWAY 287 S,1,1,1,1,1
1514210,SPRINGHILL SUITES SAN ANTONIO DOWNTOWN/RIVERWALK,524 S SAINT MARYS ST,1,1,1,1,1
1514287,SPRING HILL SUITES EL PASO,7518 REMCON CIR,1,1,1,1,1
1514466,LA QUINTA INN & SUITES,1620 ROTAN RD,1,0,1,1,0
1515760,SWISS CHALET HOTEL & SUITE,141 S FRONTAGE RD,1,1,1,1,1
1516773,COUNTRY INN & COTTAGE,1644 W US HIGHWAY 290,0,0,0,0,0
1520261,QUALITY INN,610 E CENTRAL TEXAS EXPY,1,1,1,0,1
1524037,PASADENA MOTOR INN,3010 PASADENA FWY,1,1,1,1,1
1526288,SCOTTISH INN & SUITES,16150 TIMBER CREEK PLACE LN,1,1,1,1,1
1526327,QUALITY INN,1012 N ELLIS ST,1,1,1,1,1
1526976,ALOFT DALLAS DOWNTOWN,1033 YOUNG ST,0,0,0,0,0
1531934,SURFSIDE 107,15005 WINDWARD DR # 107,1,1,1,1,1
1533052,DOWNTOWN RETREAT,110 W SCHUBERT ST,0,0,0,0,0
1534593,LAQUINTA INNS & SUITES,104 N LHS DR,1,1,1,1,1
1545908,HILTON GARDEN INN HOUSTON CLEAR LAKE NASA,750 W TEXAS AVE,1,1,1,1,1
1546056,HOLIDAY INN EXPRESS & SUITES,7921 PRESIDENTS AVE,1,1,1,1,1
1546394,WINGATE HOTEL,245 FM 306,1,1,1,1,1
1546412,LA QUINTA INN BIG SPRING,1102 W INTERSTATE 20,1,0,1,1,0
1546545,LA QUINTA INNS AND SUITES,225 E ALSBURY BLVD,1,0,1,1,0
1549134,HOUSTON HOBBY AIRPORT MARRIOTT,9100 GULF FWY,1,1,1,1,1
1549592,CANDLEWOOD SUITES,2350 GULF FWY S,1,1,1,1,1
1552821,HOME2 SUITES DALLAS GRAND PRAIRIE,2123 W INTERSTATE 20,1,0,1,1,0
1552856,EXTENDED STAY AMERICA SAN ANTONIO,21103 ENCINO CMNS,1,1,1,1,1
1553317,HOTEL EL CAPITAN,100 BROADWAY,0,0,0,0,0
1553790,HAMPTON INN & SUITES,2650 LAKE VISTA DR,1,1,1,1,1
1553806,HAMPTON INN & SUITES,2605 SCHULTE BLVD,1,1,1,1,1
1553911,WEST TEXAS INN & SUITES,1000 W INTERSTATE 20,0,0,0,0,0
1554250,CANDLEWOOD SUITES MEDICAL CENTER,1850 SCOTT BLVD,1,1,1,1,1
1554535,BEST WESTERN CROWN CHASE INN,2450 BRINKER RD,1,1,1,1,1
1555781,LA QUINTA INN AND SUITES - NEW CANEY,22025 US HIGHWAY 59,1,0,1,1,0
1556786,SLEEP INN & SUITES,5451 NW CENTRAL DR,1,1,1,1,1
1556883,SUPER 8,3314 1ST ST,1,1,1,1,1
1557348,RED ROOF INN & SUITES - BEAUMONT,2310 INTERSTATE 10 S,1,1,1,1,1
1557540,VICTORIAN INNS,1013 HWY 82 WEST,0,0,0,0,0
1558225,EXTENDED STAY AMERICA HOUSTON WILLOWBROOK-HW249,13223 CHAMPIONS CENTRE DR,1,1,1,1,1
1562631,CANDLEWOOD SUITES,9502 AMELIA PASS,1,1,1,1,1
1563487,WHITTEN INN COTULLA,145 W FM 468,0,0,0,0,0
1563762,COMFORT INN & SUITES,9346 HIGHWAY 6,1,1,1,1,1
1563793,BEST WESTERN BASTROP PINES INN,107 HUNTERS CROSSING BLVD,1,1,1,1,1
1563890,BESTWAY INN,3100 HOLMES RD,0,0,0,0,0
1566913,STAYBRIDGE SUITES SEAWORLD,10919 TOWN CENTER DR,1,1,1,1,1
1566915,BUDGET INN,4501 S LAKE DR,0,0,0,0,0
1568906,HAMPTON INN & SUITES,805 W INTERSTATE 20,1,1,1,1,1
1569230,BUDGET HOST INN & SUITES,17258 HIGHWAY 59 N,1,1,1,1,1
1569413,PRESBYTERIAN MO-RANCH,2229 FM 1340,0,0,0,0,0
1569797,HAMPTON INN & SUITES,2505 VICTORIA DR,1,1,1,1,1
1571610,BEST WESTERN OASIS INN,303 S 2ND ST,1,1,1,1,1
1571773,BEST WESTERN LAMESA INN & SUITES,506 N DALLAS AVE,1,1,1,1,1
1571800,CASULO HOTEL,3017 S INTERSTATE 35,0,0,0,0,0
1575212,HOLIDAY INN HOUSTON ENERGY CORRIDOR ELDRIDGE,1112 ELDRIDGE PKWY,1,1,1,1,1
1576340,MARRIOTT COURTYARD,210 E STACY RD,1,1,1,1,1
1576648,LA QUINTA INN AND SUITES - TOMBALL,14000 MEDICAL COMPLEX DR,1,1,1,1,1
1583943,COMFORT SUITES,3225 S DANVILLE DR,1,1,1,0,1
1583947,PALESTINE COMFORT SUITES,301 WILLOW CREEK PKWY,1,1,1,0,1
1583948,SLEEP INN & SUITES WEST MEDICAL CENTER,6915 W INTERSTATE 40,1,1,1,1,1
1583951,DAYS INN & SUITES,7111 RANCHO MISSION DR,1,1,1,1,1
1584115,PALACE INN,26035 SOUTHWEST FWY,1,1,1,1,1
1584622,BAYMONT INN AND SUITES,2535 HIGHWAY 71 S,1,1,1,1,0
1584731,JW MARRIOTT SAN ANTONIO HILL COUNTRY RESORT & SPA,23808 RESORT PKWY,1,1,1,1,1
1588489,HOLIDAY INN EXPRESS,900 ROGERS CT,1,1,1,1,1
1589977,HOLIDAY INN EXPRESS LUBBOCK WEST,6023 45TH ST,1,1,1,1,1
1589996,HOLIDAY INN EXPRESS,410 LUBBOCK RD,1,1,1,1,1
1590218,COMFORT INN,2321 HIGHWAY 62 S,1,1,1,1,1
1591800,MIDLAND COUNTRY INN SUITES,920 W INTERSTATE 20,1,1,1,1,1
1594859,WILLOW POINT RESORT,427 ELLISON,0,0,0,0,0
1595102,FAIRFIELD INN & SUITES HOUSTON,15822 EAST FWY,1,1,1,1,1
1597491,RELAX INN,HWY 6 BYPASS AT FM 147,0,0,0,0,0
1597508,"LA QUINTA, INN & SUITES",18201 KENSWICK DR,1,0,1,1,0
1597564,LA QUINTA INN & SUITES MCKINNEY,6501 HENNEMAN WAY,1,0,1,1,0
1600103,BUDGET INN,212 S BROADWAY ST,0,0,0,0,0
1600476,SCOTTISH INN & SUITES,2839 N VELASCO ST,1,1,1,1,1
1601796,SCOTTISH INNS,6104 E VETERANS MEMORIAL BLVD,1,1,1,1,1
1603714,BENBROOK INN & SUITES,4844 BENBROOK BLVD,0,0,0,0,0
1603862,TRANSITIONS GROUP INC.,2323 N FIELD ST,0,0,0,0,0
1603881,RODEWAY INN,711 E CAMP WISDOM RD,1,1,1,0,0
1604018,SEAGOVILLE INN,1920 N HIGHWAY 175,0,0,0,0,0
1604021,HAMPTON INN & SUITES,4617 7TH ST,1,1,1,1,1
1604720,HOLIDAY INN EXPRESS & SUITES-DENTON,4485 N INTERSTATE 35,1,1,1,1,1
1605019,HOLIDAY INN EXPRESS HOTEL & SUITE,21010 KATY FWY,1,1,1,1,1
1625457,CANDELWOOD SUITES,2407 S JEFFERSON AVE,1,1,1,1,1
1627951,HOBBY AIRPORT INN,8800 AIRPORT BLVD,0,0,0,0,0
1628120,RIVER OAK & RESTAURANT,1105 MAIN ST,0,1,1,0,1
1628565,SOUTH WIND INN,600 E DAVIS ST,0,0,0,0,0
1628732,TAMPICO MOTEL,7201 E GRAND AVE,0,0,0,0,0
1628885,BEST INN MOTEL,6738 WESTFIELD BLVD,0,0,0,0,0
1628985,TROPICANA MOTEL,103 HIGHWAY 71 W,0,0,0,0,0
1629801,ALOHA MOTEL,2835 E ILLINOIS AVE,0,0,0,0,0
1630584,ECONOMY INN MOTEL,2620 S VELASCO,0,0,0,0,0
1630591,CROWN PLAZA INN,7443 CULLEN BLVD,1,1,1,0,0
1630644,MOUNTAIN VIEW LODGE LLC,10600 RANCH ROAD 12,0,0,0,0,0
1630745,RAMA HOTEL,5407 E AMARILLO BLVD,0,0,0,0,0
1630761,CULLEN INN,7411 CULLEN BLVD,0,0,0,0,0
1630917,MOTEL 6,1008 E CREST DR,1,1,1,1,1
1630955,KING'S INN MOTEL,700 N HIGHWAY 14,0,0,0,0,0
1631049,HOTEL INDIGO EL PASO DOWNTOWN,325 N KANSAS ST,1,1,1,1,1
1631148,BARON INN,4823 W 34TH ST,0,0,0,0,0
1631185,WINTERGARDEN INN,2516 N US HIGHWAY 83,0,0,0,0,0
1631206,HUNTERS LODGE MOTEL INC,902 11TH ST,0,0,0,0,0
1631333,SUN-N-PINES MOTEL,208 S TIMBERLAND DR,0,0,0,0,0
1631539,BUDGET INN,12425 E NORTHWEST HWY,0,0,0,0,0
1631590,WESTON INN & SUITES,590 N DICKINSON DR,0,0,0,0,0
1631630,KARISHMA HOSPITILITY LLC,4949 DACOMA ST,0,0,0,0,0
1631657,AARON MOTEL,1815 CULEBRA RD,0,0,0,0,0
1632254,THUNDERBIRD LODGE AND EVENTS CNETER,200 GREENWOOD HILLS TRL,0,0,0,0,0
1632485,OLLIE MOTEL,7621 AIRLINE DR,0,0,0,0,0
1632531,CANTON MOTEL,451 HWY 243,0,0,0,0,0
1632674,CHALET INN,610 EASTERN AVE,0,0,0,0,0
1632769,SUENO MOTEL,3404 S PRESA ST,0,0,0,0,0
1633446,SKY CAMP,641 SKY CAMP LOOP,0,0,0,0,0
1633507,MEMORY LANE INN LLC,5604 4 SEASONS LN,1,1,1,0,0
1633566,"HILLCREST JOINT VENTURE, LLC",412 N MAIN ST,0,0,0,0,0
1633904,ANDREWS MOTOR INN,805 E BROADWAY ST,0,0,0,0,0
1634229,LA MIRAGE INN,9600 CAMP BOWIE W,0,0,0,0,0
1634365,ORANGE GROVE MOTEL,528 E ORANGE AVE,0,0,0,0,0
1634474,LULING INN,100 S MULBERRY ST,0,1,1,0,0
1634585,BAYPORT MOTEL,800 W MAIN ST,0,0,0,0,0
1634980,LONE STAR INN,4606 AVENUE H,0,0,0,0,0
1635308,TEXAS ROCK HOUSE LLC,3207 HUNTER RD,0,0,0,0,0
1635370,RANCH MOTEL,3620 N MAIN,0,0,0,0,0
1635393,ANKUR INN,13310 C F HAWN FWY,0,0,0,0,0
1635592,INTERSTATE MOTEL,109 W OVERTON RD,0,0,0,0,0
1636045,CHAPARRAL MOTEL,116 HIGHWAY 80 NORTH,0,0,0,0,0
1636047,RAMELS HOTEL,8927 COMAL ST,1,1,1,0,0
1636048,VALI MAXIM MOTEL,6421 CALHOUN RD,0,0,0,0,0
